city,country,customer_id,customer_name,datetime,ecommerce_website_name,failure_reason,order_id,payment_txn_id,payment_txn_success,payment_type,price,product_category,product_id,product_name,qty
Ashleyburgh,USA,da00d1c3-057a-4e00-85ee-18964e6a320a,Michael Richards,2024-04-05T22:42:00.343Z,AliExpress,"",ea055749-a135-4f68-9875-4e80494caeb8,23c1f10a-2baa-411a-b51f-2dde7d6bd71e,Y,UPI,801.31,Sports,acb6499a-cf6c-44cc-8359-c8b27cf67b7f,population,4
North Diana,USA,3c3e5d11-65f2-49cf-99bd-0a0fe808ecbf,Victor George,2024-06-21T17:23:40.481Z,Amazon,"",5e131415-9f50-4788-a847-49eb1a856b11,33044462-9010-4ee4-991c-74dab35fe76e,N,Wallet,794.2,Beauty,9f9944f0-5ac5-4a98-813c-733a8d1cdb83,store,7
Port Nancymouth,USA,ccd60b9d-7384-4878-93ed-9de8f49b65eb,Denise Patrick,2024-04-14T23:46:48.360Z,AliExpress,"",82abd3d8-af1c-4675-a15b-ae9ab56a5207,c11f82b1-84a1-4464-b8b1-1a7de7c4e259,N,Wallet,177.55,Automobile,55d363cf-b151-4c88-ac8f-93fca1cdf3fb,fill,5
West Whitneychester,UK,4b0c4800-9cda-441b-b54e-ece0c9b7ba71,Michael Mitchell,2023-11-17T16:58:17.033Z,AliExpress,Payment Gateway Timeout,f2c2af32-b0a6-4083-b02d-7894ff10d253,3f207211-fe0c-45a2-9545-0f0a0ad642a9,N,Card,758.34,Sports,c399fc80-f8f9-4293-b957-921d2b2a1dd1,whose,9
West Chelsey,Australia,36b9deaa-e268-4af8-8ce0-b3c3de37ab93,Stephen Bush,2024-06-06T01:40:19.108Z,eBay,Payment Gateway Timeout,e6dddc5d-e62e-4230-92a2-bd585e3652ba,580c4d95-be2c-4e2a-aa2d-f1d5614bc1bc,N,Internet Banking,295.02,Sports,8bbb8623-2d09-4aac-9402-0f38b1668ae6,career,9
East Davidfort,UK,c11da359-551d-47a4-9ea1-7eb93b58b5d0,Kathryn Burton,2024-05-08T14:44:01.554Z,Amazon,Authentication Failed,ef50db61-4865-4370-9a29-e2903b15db56,cdf4a0db-edbf-45c5-9ff9-ade3afd94867,N,Card,65.63,Beauty,27956f0c-db6c-48e3-bdb1-f1c5d5cb06ce,use,8
Hoffmanmouth,USA,35c4a3a2-2db2-4438-8f34-0464ffb19468,Judy Parker,2024-01-15T20:07:43.568Z,BestBuy,"",7d0d482d-62a4-4c67-bf84-b67d799183b5,605f11ef-0cff-4c00-a58a-5383d29e4c51,Y,Internet Banking,18.76,Automobile,01deb53c-564e-4200-aa68-252fbde1f5a1,every,4
New Brian,Canada,41a264a5-018f-4645-b33b-3fc2a3da2938,Kevin Wilson,2024-01-20T02:25:16.186Z,eBay,"",74643b1b-83d8-4a07-bc8b-14212305671b,bde82e9c-24da-4a62-8894-32db4aa533d2,N,UPI,149.21,Beauty,b2c9c0d3-a089-42c0-8077-156f4eff91f9,couple,9
South Garrett,India,1b4f2431-7889-4244-9494-fd01458bcf5c,Heather Macdonald,2023-10-31T04:37:11.077Z,Amazon,Card Expired,e4ef2f5b-e84d-4383-9296-9a5da1c752e4,bedba92b-b443-41e2-a896-29b7fe5557ca,N,UPI,797.87,Sports,d31163b6-ee3e-4b11-bb57-50da8327fd98,act,5
West Karenmouth,UK,29da80f5-0268-43db-b669-1e0b9ca129d4,Nicholas Smith,2024-04-12T09:18:07.949Z,BestBuy,"",64a1e883-833e-4ec3-bf95-a3ceacfbba66,1c7a9132-7395-4150-ae38-7aaca1a64411,Y,Internet Banking,739.44,Beauty,72c45668-b11b-4037-b4bb-28fc5367130c,role,10
South Alexandraport,Germany,57b1fd18-92c3-4d61-95e2-3e99e167eb7d,Amber Blair,2024-10-16T02:30:57.422Z,AliExpress,Authentication Failed,b7deda97-8dbf-4dd4-ba5f-e17946163b29,1fecaac8-0470-4f9d-b89e-d8e7ba8bfc58,N,UPI,324.65,Electronics,c5aadda1-7de8-485e-a5bf-42403cdc6ff7,environment,10
Port Christianville,USA,b4640664-befb-477c-a443-3f10f4cc1b32,Micheal White,2024-10-03T08:53:05.346Z,Amazon,Card Expired,1289f84d-a0b2-4f58-8f9c-2397faeecfe8,252f7275-ad66-431a-88f6-23cca62d402f,N,Wallet,199.04,Clothing,5b43e25f-c31a-41d1-9842-84aac028ca1c,politics,7
Ryanfurt,Australia,f04a713f-cd4d-4459-a5ce-24a428349006,Alexis Chavez MD,2024-03-08T06:02:06.477Z,BestBuy,Payment Gateway Timeout,4fea5d5a-4386-4df7-81c7-65e138a76ce1,b5ce3f04-d630-4658-a439-a27611306a71,N,Wallet,177.4,Sports,bfba863f-78ee-4d5e-b48b-0731f8ebf40e,medical,1
Perryfurt,Canada,a71c5289-083d-4018-87fb-6fa25a557e4b,Joel Kelley,2024-09-04T03:50:18.257Z,eBay,Payment Gateway Timeout,bdc94fd1-4982-4ac7-9adc-efd45b379e6f,e93756d7-1d2b-4078-94d9-22202c0cfc75,N,Card,615.34,Clothing,06c053f9-b1d9-4967-b17b-c995082bc33c,state,5
Charlesshire,India,f2dec0d0-cf63-4e36-a81d-4cbeff2af119,Eric Steele,2023-12-03T22:48:27.027Z,Flipkart,"",60544146-0054-4828-b9e7-1f36fafc8d23,6dc85072-e254-497d-b8ac-a6cbd783181b,Y,Internet Banking,677.22,Electronics,84a64397-985a-414a-a20d-2fa157169d71,involve,10
East Catherine,Canada,807f9dce-fb78-4282-b38d-d7eee1f7ab89,Rachel Barron,2024-02-22T07:41:08.281Z,Amazon,Card Expired,e24c8278-57ce-47e4-9394-53641eed9517,159b1e4d-bbbc-4094-90c5-2a549acf666c,N,Internet Banking,435.83,Home,52ff6841-b79a-41c9-a948-242801fafa63,necessary,7
Taylorbury,UK,2e335131-3a7b-4074-b337-8b4232b3dcdb,Troy King,2024-08-26T20:44:32.062Z,BestBuy,Authentication Failed,a7522d63-9fc4-4082-ad85-6dcf9b7a055b,946f6308-8934-4a2e-9228-f7c6145866ab,N,Internet Banking,769.74,Clothing,306cbcb6-e755-4024-bbe9-035f23843a46,us,1
Jamesberg,Australia,71d25190-642e-450d-9c4a-e03995e61ae4,Tyler Brown,2023-12-11T09:40:38.237Z,AliExpress,"",fdffd920-4378-4022-a6ce-57b2338b10c9,c17d1213-2cf8-401f-a1c0-09c272a3de3d,N,UPI,769.61,Electronics,23ed1807-648f-40be-8498-56988263f9de,staff,5
Krystalton,India,634b5ed1-533d-48a4-b812-5274a1a648b6,Jonathan Bell,2024-10-06T14:47:35.211Z,AliExpress,"",2a767d08-3062-4b21-855e-d99dddd5e506,6447e410-b741-4c72-afb8-a687ee27f295,Y,Wallet,358.84,Automobile,54d355ea-b4c4-4964-8b84-aa916eabb4f9,toward,5
Stevenchester,Canada,d4255ddd-a20c-444a-b4d5-2f3f1af2df38,Shelly Martinez,2024-09-11T13:26:51.269Z,Flipkart,"",12add9ee-75e1-4629-a6b1-71e0b022daba,9a20c2a1-aae7-402b-9f4a-bec607717535,Y,Wallet,183.48,Home,abe0c03d-83a8-48a3-9bb5-be4713bd84fb,leg,8
South Jeffreyborough,India,b315c026-a835-4d3e-8514-2896a303f92d,Angela Wade,2023-11-03T08:44:02.992Z,BestBuy,Card Expired,a7948cf9-44c9-4bfa-bee5-e4c35e886791,5ff15255-8230-4f40-9be3-e8696b5c44a5,N,Card,340.71,Beauty,d9a6a8f7-35cc-4f58-913d-322fad7e0f6b,cost,2
Lake Angelmouth,Canada,3b65ce46-a2bf-484a-9826-2c8d0086c29b,Adrian Mason,2024-03-19T21:29:39.634Z,Flipkart,Card Expired,3ec388c1-a6cb-4bb9-81c7-f24d9c0d545a,3f6bc74e-4073-471e-8bd9-3028a1a830a5,N,Wallet,694.86,Electronics,b538223a-4aab-458a-a4df-434f253eac48,new,7
Thompsonmouth,USA,468052aa-f25a-451b-97fa-fa52e1a11b07,Robin Barker,2024-10-19T01:24:44.453Z,BestBuy,"",97fd912e-115c-46ee-88b7-cdb093671e4a,3774df92-e61a-4755-8765-18a45a134ccb,Y,Card,647.05,Clothing,68c26eb8-5193-4398-bf45-57d9fa52488f,seat,4
Andersonshire,USA,f431d153-f020-43ad-9c61-90e642912766,Timothy Willis,2024-05-19T17:43:09.061Z,Amazon,"",0a2230e2-ae25-4327-86a6-9043f4879bbc,1438687c-016f-44c6-9849-d9cb4e9f2a9c,Y,UPI,898.93,Sports,3ab2c39f-68f6-454f-94fd-ae08fcec100f,leave,8
Port Lisa,Germany,92d34dbc-36a5-4d6e-b0a5-9a777831ac4b,Wanda Arias,2024-05-28T05:42:27.706Z,Flipkart,Insufficient Funds,9df397e7-f269-45c4-9169-e802d5da56b9,b4f8954f-fe14-4470-9ccc-2bd1bc998b0e,N,UPI,305.1,Automobile,062de5ef-c74b-4545-ab33-d3491b1b93a6,imagine,5
Port Anthony,India,93b02169-59d3-4770-809d-da7af71e7e0f,Bobby Griffin,2023-12-16T05:49:14.046Z,Amazon,Insufficient Funds,4396bea6-0b06-4051-979e-fc9d1664db0f,29a94670-f9f1-493a-af34-b1290e8459fd,N,Wallet,236.53,Sports,7607d3db-3020-4806-88ab-739428ab5a99,alone,1
South Aaronfurt,USA,17fa2103-b6d2-4374-be1d-1462e9d33325,Ryan Pearson,2023-12-24T10:52:17.063Z,eBay,Payment Gateway Timeout,33f5b268-f58a-4802-ab67-5587a5a376da,27e979fb-eb56-4b47-b965-3bd771a9ee56,N,Card,448.55,Beauty,4a5760fd-4b01-48f5-ade4-3e2df5bd8c78,describe,8
New Jade,USA,aa3ce856-543a-4ab9-bea5-be3cd7e64a12,Gregory Booth,2024-02-24T23:24:53.577Z,Flipkart,Authentication Failed,c104eeb9-0c7e-466c-9faf-bac97948d15d,3bd9bb48-cbb5-4404-b443-373de41f0faf,N,Internet Banking,585.22,Electronics,d7a6e78f-3a33-4a36-b25d-1cbb3302ffd6,close,2
Marymouth,UK,1bf6be1e-69c8-40e1-b3bf-da29239913eb,Kimberly Newton,2024-06-19T10:15:58.606Z,Amazon,Authentication Failed,e9127fae-61ec-407c-ac12-23be787d3d91,f1696614-0dcc-4d44-b12d-c008070dad74,N,Internet Banking,585.04,Automobile,a8037f99-25fd-41d4-98f2-16e41b60f27f,cover,4
New Ronaldburgh,Australia,a9d5fb2f-3127-4388-af5a-1210f9c8a0f4,Michael Myers,2024-05-17T07:59:25.130Z,eBay,"",58136612-f669-4abc-af2a-4910a440d098,68331669-e5f4-4e94-8b50-e59edf0d1b3e,Y,Wallet,786.86,Electronics,d73215ec-651c-4ca1-b446-42bae3aefcb2,enjoy,8
Port Bryce,India,f868dbab-e331-4435-8be0-9372578e540c,Megan Mcconnell,2024-07-03T13:37:55.859Z,BestBuy,Payment Gateway Timeout,7273f3e1-456b-4b30-bc7f-a5c25fbcf1ae,4529f890-89f3-4012-b29f-4c340ecbfd3a,N,Wallet,481.04,Clothing,c3c90492-59ff-4b50-881e-330391f5b7fd,else,4
Adrianashire,UK,076ac91f-d358-4755-bdcd-00f6d2b62810,Joshua Turner,2023-12-09T01:36:04.258Z,eBay,"",76f9a8de-7ab7-44dd-ab0d-24dc2d9da873,530ddfc5-f97a-4e5e-ad4f-e431d9af39f2,N,UPI,613.84,Electronics,bc7e965a-060c-4692-a6a0-4987873971da,because,6
New Lori,USA,d03dd38e-a38f-4fed-b55a-7aed764af004,Aaron Crawford,2024-01-04T14:24:36.301Z,AliExpress,Authentication Failed,b86c7f4a-61d7-41d3-bafa-b99f02af6ca4,1783c9c1-246b-4b3b-b2de-fd1b333c3576,N,Card,267.32,Beauty,57a76588-b720-40c8-b4de-53f457da4711,difficult,2
Bartonstad,Canada,3d9faf89-ce48-48cf-8072-c7038affd4ed,Holly Andrews,2024-08-03T04:14:12.032Z,Flipkart,"",9f927db5-fa68-42ba-a642-02d5e6ea4a70,f3864943-1f7a-4247-929c-c36834b2e5ea,Y,Wallet,609.37,Sports,e3f604cb-ac78-4302-a2cc-8b811691ad19,source,2
Port Zacharymouth,UK,f837d084-34b7-4a58-ab57-5b8b56459117,William Herrera,2024-06-21T01:37:39.993Z,Flipkart,"",868e5234-5e4f-4018-b625-e9f8305811f5,6d7a3783-9781-4d6c-9157-18bc85317ff0,Y,UPI,217.44,Home,3a6366b4-4e7a-4a54-bc2b-98d29fa0f4b1,born,4
Andrewfort,India,2ad4e72c-a708-4720-bdd6-cc7d98abdf14,Eric Evans,2024-05-12T20:39:27.616Z,AliExpress,"",baa90f3a-54d2-4e9b-9671-5939a62cee3f,2d9517e2-4553-4c1a-ad1f-3611daca6375,Y,UPI,236.67,Electronics,5e622ccc-a0f7-4566-8e9a-ed24fd307449,road,6
East Caitlinshire,USA,479c3e87-c782-4765-b3c4-3dc149be87b3,Randy Lee,2024-01-18T15:51:16.001Z,Flipkart,Authentication Failed,056fefff-aefc-4458-ab50-0f515b80fff4,46c66520-c1d1-4565-a96e-4dc78a70a463,N,Wallet,135.93,Sports,69141473-1971-4518-be28-48ddc2bb5a7f,low,10
Janetchester,UK,a552e980-a318-4560-9693-57906e5a73ac,Katelyn Henderson,2024-05-24T22:47:59.606Z,eBay,"",d2845b08-5d48-4a8f-81d8-c80a3cf8ef2b,c942f5fe-cbe3-4e0a-a015-5ad715d09ad7,Y,Card,942.22,Automobile,14df5d3d-ef39-4b69-8d5d-b211eb172e25,ground,7
South Ashleyfurt,Germany,dc686afb-3245-485b-9dbf-89bda0779867,Cheryl Jackson,2024-07-02T02:59:54.480Z,AliExpress,"",b5565168-c566-4b9d-a856-6c4a10d575c7,7a81cc13-0e04-419d-9c77-2a0fd0359a3a,Y,Card,395.82,Automobile,694be403-8898-466e-b263-b8884de0ef2e,over,8
South Andrea,India,82be1acd-98b9-4855-81d4-86b7cd2ba2e0,Edward Clark,2024-08-23T14:49:10.225Z,Flipkart,"",fe11dc87-8b49-42b9-8785-0e32b589c868,e09d20e4-f016-40a3-b12c-ed41672f5ab1,Y,Internet Banking,397.72,Automobile,fd499001-bf7d-4225-8f72-0fbbcf1648ed,leader,2
New Tonya,UK,4ddde69d-c58f-459e-b08d-90c21e2c1c5e,Jesse Rich,2023-12-16T12:15:15.941Z,Flipkart,"",269e3939-aaee-474e-8fdc-b382914f9dca,4c515c39-ef84-4fbe-81ca-f8728ffa8c6a,Y,Card,289.78,Electronics,1799c2d8-d188-4fc7-b222-f7452d82057f,instead,9
Davidhaven,USA,bbb3066a-b29a-4668-8bbc-0f55817fb5c2,Christy Bryant,2024-04-06T00:22:17.256Z,eBay,Authentication Failed,4048eae6-3ab4-4db4-af73-570ad3356004,3cf9a012-1700-4318-8ff0-ac4b1c0975b6,N,Card,817.49,Beauty,40e3251d-ca0b-4db4-813a-c81a6d15dee0,trip,6
Port Samanthaburgh,Germany,5a8121ca-2d39-47c6-a5b2-3a483c920221,Heather Wallace,2024-10-24T05:16:22.546Z,BestBuy,"",d94e146b-8977-4e83-b818-5ea948941282,e2bb4a1c-e390-49d8-822f-b5cf1cce0a81,Y,Wallet,74.19,Clothing,966da312-d818-42f1-822a-54a17d686b7b,her,5
Mooremouth,Germany,5246b2ae-fb17-45c2-824b-c52cebc5044d,Karen Walker,2023-11-01T18:39:14.784Z,AliExpress,"",3f1693c3-6dec-4d66-8f8a-9d888f5c1f17,d1986bd3-2106-4c6b-bab2-2393bcd60020,Y,Wallet,966.47,Clothing,2130d7f3-60df-4c94-9100-0cf9b96e9bff,brother,8
Deannamouth,Canada,214e55f7-c039-4d8a-aedf-209083093691,Michael Guzman,2024-01-18T07:36:20.354Z,Flipkart,"",a3448d0b-4a43-47bc-b00a-5d648409feb8,f2854c67-1fc3-4524-b542-ee2fd01044c6,Y,UPI,570.04,Clothing,5eaa8f44-98d3-4e7a-82dd-720b0e1859e9,together,5
Evanshaven,Germany,e3872855-510a-4d41-a38b-5ebf594760e5,Justin Daniels,2024-03-22T11:09:13.842Z,BestBuy,"",dfd95ca1-e441-4217-a821-f62990ad1a13,eb570355-2edd-4bc1-ba9f-a01fe33db2e4,Y,Wallet,300.55,Beauty,338121c7-98b0-4c70-b265-5c1039a12ad1,life,3
Michaelmouth,Australia,de8e2a27-8e68-412f-9a1c-b54e1dd118e6,Crystal Taylor,2024-05-03T03:00:31.273Z,eBay,Insufficient Funds,8e254729-2c85-49b8-81b6-a2e9a5addfcc,edf6131d-f899-48cc-913a-be403ef26c8c,N,Card,514.76,Beauty,93dc299b-efd5-42e0-b3d7-139e6504247f,night,10
Walkerhaven,UK,41e134b0-725c-4ca9-9871-f7a1f2ce0010,Brent Taylor,2024-02-19T03:42:30.886Z,Flipkart,Card Expired,0ed4cd81-4b10-4898-acb4-77defad75b64,f2eef076-104f-4724-9ad5-df3d14a2db5e,N,Internet Banking,450.8,Automobile,6c7f50e4-c7d6-4ce8-b69b-4d319324aaec,ready,2
Josephside,Australia,70f07c99-232f-413c-b362-028fc51d58c6,Kaitlyn Tucker,2024-10-26T10:05:30.307Z,BestBuy,Card Expired,38fbb45d-57ba-4aca-8446-3a9fea0481da,1e28d8cd-6c8e-4e88-a766-9459d438b0c7,N,Wallet,511.28,Electronics,fb4a0728-f1f3-487f-ad23-98733d595040,evening,5
Clarkfort,Canada,f857043d-7a1f-4463-b3c1-2b4a1b78855c,Krista Holt,2023-12-13T13:12:07.593Z,Amazon,"",b7864c3e-cd18-4874-b13e-d289405025e0,830712a3-7c40-46c2-993b-1e1e88364259,Y,Wallet,31.18,Sports,d4a2e44a-3bdc-4e9f-bf21-f0ba9235f404,assume,6
West Daniel,Canada,12bd78f9-3fb9-49e5-b5a4-e7649d5cb94e,Tammy Smith,2024-02-17T15:07:25.099Z,Flipkart,"",c029b4d9-f11e-4cf4-b1df-bf2a39d6f858,f1e9410a-9f3c-47e6-93da-9c2248d9ca6c,Y,UPI,369.03,Clothing,00c18855-1368-41f4-9ecc-516203a511ee,word,5
Rodriguezmouth,India,95f930fb-6ebe-4099-9739-64ed41ed4810,Michelle Anderson,2023-12-22T13:32:04.280Z,BestBuy,Authentication Failed,6b4ee346-94d5-4490-b1d9-f1e4d3e0e5f2,34a69d15-9767-46e7-8647-2e18a3b73b1b,N,Card,194.27,Automobile,2dbe028e-9c56-4fb8-931a-ea3e27f96ea5,drug,2
Sheriburgh,Germany,626cb8fc-58e1-465f-82fe-29a7b045cb83,Ms. Rachel Grimes,2024-08-01T20:58:57.378Z,eBay,Payment Gateway Timeout,9004033d-bd5d-4857-8da3-af940b4990ce,c38e9f83-8751-44ca-b72e-f4aa459c0191,N,Wallet,906.1,Sports,b189fa6b-0849-43c9-a928-f21e342919ab,win,1
Riceville,USA,860641e4-781a-41d0-a816-9c28415942f9,Marcus Fuller,2024-05-06T18:06:25.528Z,AliExpress,Authentication Failed,4506671d-2be6-4494-9375-2f16bb5e7153,6e2f0779-f173-42b3-a77d-1f821c938800,N,UPI,14.81,Clothing,7fa2e8fe-8995-4f7d-a64f-9bdb3eb2a3af,cut,8
West Kathyburgh,UK,2724859d-e791-4704-9f8e-73d377b478c1,Bryan Banks,2024-04-12T22:39:18.952Z,BestBuy,Payment Gateway Timeout,0c64ba91-824c-4ca0-828f-f7b259436c4e,9a2d2e9a-88da-46ac-9966-c0d819131f84,N,UPI,565.12,Electronics,4a9e03aa-e40d-4843-ba60-ffcc0edd31d6,drug,10
South Patrickborough,UK,91ff79f2-0394-4922-876e-13250866737e,Casey Carter,2024-09-22T07:26:09.028Z,BestBuy,"",316fb38c-66fb-49d6-b5cc-a340fd589a87,5d864e15-c9d8-429a-b231-1568adbe0f78,Y,Wallet,803.8,Home,c4c15d7f-659f-46fe-8039-b7e56e96fb4b,morning,2
New Sue,India,4ffea3f7-fd2f-4cee-8e34-5f661503582a,Derek Johnson,2023-11-09T04:18:09.591Z,Amazon,"",27288d81-572a-48f3-8fc5-3d38bb693ac6,612de6bc-75d4-4818-94d0-33b3c2cce438,Y,Internet Banking,246.35,Clothing,1596a3b3-c454-4a33-b45a-74dd9756e9e3,indicate,5
Johnland,Australia,e78d908a-4f6c-44e2-9271-bcc0ed8dae41,Kristen Villarreal,2024-09-10T21:37:37.614Z,AliExpress,Card Expired,3b691ae9-10f9-427f-b0a9-d4a187f1a0bf,c4380669-60df-4353-9bcf-c17367e91a80,N,Wallet,633.24,Automobile,23cd564b-7305-4532-ae4f-472634888e6a,international,1
South Shawna,Canada,62093cf0-72d2-4637-b427-bb832c6e8a4c,Holly Lawrence,2024-06-25T06:50:52.057Z,eBay,"",89a47eef-4925-4cfe-bc1e-120dad53c556,65c39802-4233-4584-b665-c74fed37fcaf,N,Card,90.57,Clothing,9e619ea4-dc9c-427e-af83-de7557831e6e,owner,10
West Johnville,Australia,b70600e2-67f9-4996-acc2-98484d3cb8e5,Timothy Fuller,2024-08-14T10:17:17.682Z,Flipkart,Card Expired,4c4e8914-340b-4337-b9be-d7a11d38c2df,ad195aea-8814-4c01-8fc8-5ae399859a7b,N,Wallet,701.58,Automobile,09c5cebb-da22-4759-8004-31c7045f96ef,mother,3
Shawnchester,Australia,390485f4-fcb5-481c-81cc-d24942e6a08b,Alan Hancock,2023-11-23T12:30:25.246Z,AliExpress,Authentication Failed,dd917590-d971-4150-82ff-2fef78da92ef,19a549f7-f09b-44c1-810c-fef8136eb45b,N,Wallet,536.8,Electronics,19abf803-6b7e-4e4e-8b2d-dd8007db8848,eat,1
New Matthew,USA,768a5b97-fec7-446d-b4b4-83f5e452e892,David Allen,2024-03-31T07:58:48.832Z,AliExpress,Payment Gateway Timeout,3ec93de5-d32e-41af-9432-6afbbcb5721d,a584b4bd-ae77-4bde-a2e5-c68d5047b4ea,N,Card,171.01,Electronics,c7d245b9-b116-4845-b0d1-aebcf1f2817c,performance,9
South Jeremiah,Canada,3dc47277-21ee-4bee-867d-711c37005e98,Timothy Webster,2023-11-02T16:16:06.231Z,Amazon,Insufficient Funds,d1d20aa0-3ed0-48d2-9925-9881179ccafc,38a6513a-82e9-4b10-8bb8-146aa8ff39dc,N,Card,666.84,Electronics,b9ecb7af-1046-437b-b741-03b8c0371e26,system,7
South Isaiahberg,Canada,c4d1b7d4-a485-4b7c-8ef6-f3c170c4304b,James Lin DDS,2024-02-25T19:29:26.692Z,Flipkart,Card Expired,a3009f75-e6b4-45d9-9b7c-f63449e42e5e,b3f5d3f1-906b-45bc-8218-af2d6c2fab57,N,Wallet,624.21,Beauty,018d39ed-34a9-4beb-8580-dcf3b6015362,guess,8
Danielstad,Germany,8e2e5d18-670f-49ef-80ae-967fc72dc9bb,Hailey Fox,2024-04-27T16:30:32.596Z,AliExpress,Payment Gateway Timeout,83675d73-86b8-4310-80b3-743ed14a9386,8652c8cb-86c2-4148-ba14-3e803a8a2663,N,UPI,742.87,Clothing,c6c4c83f-03b9-4d68-b8d8-373bd39a7a76,forget,7
Mccalltown,Australia,3aaac476-fd19-44d3-99e2-1a7828692248,Jessica Davis,2024-07-31T14:17:49.969Z,AliExpress,"",bff75ecf-a463-4ed6-8eab-304010ad1b2e,ef5d6ef7-0e0e-471e-96e2-37ae3ee82821,Y,Wallet,418.01,Automobile,bce7f3b4-2a98-4fb7-917c-09d7697d4ab1,join,4
Port Allisonburgh,Germany,a81b6ddc-4eea-4153-98c7-66d751bea43e,Tammy Henderson,2024-07-29T13:51:36.988Z,AliExpress,Authentication Failed,8008da02-fd67-4b7d-a6b7-dd73f81ebac9,193e61e4-355f-4b6d-b516-0ca6e572b3fd,N,Card,246.3,Electronics,0ed9d575-ffe9-483c-90eb-a6a87c3f331d,receive,1
Aprilstad,Germany,dd59751b-6865-482d-9c43-60bd45642c8d,Bruce Baker,2023-11-26T04:26:20.510Z,BestBuy,"",d4546226-af04-4d6a-b408-dd41ce60f70d,6cfbd7b0-15f4-4e90-9ffa-f8eae53177bd,Y,Card,554.28,Automobile,147d2170-21a5-4166-a32b-d15559754308,respond,4
Madisonhaven,Canada,546a2626-704b-43a7-831a-a92b4939f14e,Anthony Reyes,2024-01-28T12:54:04.376Z,BestBuy,Card Expired,27b31a69-331d-46d8-a664-7b5765b128bf,e683b82e-8c76-4933-82f1-08f0f76a936b,N,UPI,803.27,Electronics,14b65a49-ed9e-4470-8708-86e354a8d531,sound,9
West Sarah,USA,2766ad4f-15e0-41e0-8012-09f2b1fabc0a,Gerald Le,2024-02-05T21:11:29.100Z,eBay,"",2cffefb7-b11b-4362-be1f-2a7ed2790c91,b3dd4558-19db-4c5c-9c45-45a39513e8e4,Y,Internet Banking,310.26,Home,e8a99714-f65c-4c00-b073-a7dcc554a241,next,4
Frenchbury,Canada,be9b2144-79f8-4f25-88a9-693762b2b5e6,Danielle Davidson,2024-05-25T13:11:30.856Z,BestBuy,Insufficient Funds,960d02b6-3e9a-4c1c-8fc8-242ee161c635,0953688e-0246-4005-a193-2c6d8227149d,N,Card,238.5,Sports,136c293f-dec1-4ffd-a917-5aea872a635c,mind,1
Lake Javierside,Australia,8d9a396d-1dc2-46a8-872a-782dd1e68ab1,Peggy Price,2023-11-24T01:17:06.197Z,Flipkart,Authentication Failed,487ba110-6f82-4ea0-b9a0-5fda7cef8ef0,be4c6905-1b72-48f8-b0e1-26ec06647fee,N,Internet Banking,292.81,Beauty,bbc8ecfd-e969-4c15-a257-9ebb579545fd,wear,7
Rodneyberg,Canada,d033ec78-d97a-4112-9a8d-70fc18846b4b,Micheal Miller MD,2024-03-22T19:38:24.511Z,AliExpress,Card Expired,f9938c75-b444-4f01-884a-f027c94adf00,e97b864e-7da1-463e-abe7-c56dc6ff4332,N,Card,832.43,Sports,710f42b0-bd64-4782-b817-de966dc2012a,actually,9
North Jessicabury,India,41106f3e-aa15-4cbe-be95-71ea009263e5,Fernando Sanders,2024-10-28T21:51:47.304Z,AliExpress,Payment Gateway Timeout,f154cd45-5d43-4c5e-b0d1-bb96b232cbbf,36033053-8a95-4ec7-bb72-6b726cc4920c,N,Wallet,733.43,Electronics,5abb4ab7-7a5c-4188-a6bc-4f9d3328003a,with,10
West Christine,Australia,d4db5be4-4177-4a31-a35e-1b137e1cfe4f,Kevin Walker,2023-12-09T14:26:18.246Z,BestBuy,"",07b5a0a7-2b4d-4d28-a0b1-e91bbaa97d59,34f565ec-b7e1-4aa4-b45c-c2c3479d1747,Y,Internet Banking,320.18,Automobile,042c491a-315c-4c6f-934f-dd2e369e031f,administration,7
Port Jasonmouth,Australia,d1c5a59e-d3f2-4eeb-a76d-54321875a76a,Phillip Terry,2024-04-08T13:29:24.228Z,BestBuy,Insufficient Funds,8d5a93c3-ad94-404a-a16e-0c02be4e4ef3,2d756cf2-1d6f-4ff5-915e-235f64e5b033,N,UPI,858.85,Electronics,227c135d-7710-4e8f-9c12-6438e8ff1724,beautiful,2
Cherryfort,UK,ec8152ec-125f-47d1-8db6-240e4be79a27,Dana Bauer,2023-12-23T21:31:07.800Z,eBay,"",659d5c2a-4d11-4215-a628-266609cfa921,05a1dff2-08ad-48c0-8f29-0840cd7fa4d0,N,Card,337.01,Automobile,8c0f4d60-4187-4d29-b1d3-68d7bf2f974e,something,5
Danielchester,UK,bf68e483-001c-4e63-8eb1-ddea8691cbd8,Logan Cooper,2024-01-20T08:54:14.041Z,eBay,"",a8bd4b58-3bcd-4f80-939d-e191e4c46a46,457f68c1-8d07-4720-80d1-93bc0998db30,Y,Wallet,623.21,Sports,edd3da0c-2332-41ba-80c4-58c614b39107,direction,7
Lake Ariel,India,74841b3e-a024-41af-8846-9010d6c1bdd6,Lindsay Vaughn,2024-08-14T09:32:22.685Z,Flipkart,"",68dcf428-5e53-4e94-8b1e-3439b6b32987,a25f9c06-427c-4b9d-8766-f8ec2526965e,N,Wallet,571.96,Automobile,f8692d2a-ca51-4c10-b635-e5f4e103752d,tax,3
